Feature	Gain	Cover	Frequency
Visa_msaldodolares	0.000814513580325334	0.00305446442380891	0.00208692824038522
minversion2	0.000759683562900332	0.00727754818357497	0.000659505461247279
ccomisiones_mantenimiento	0.000739112244660073	0.0053144136468604	0.000487853354895247
ccajas_consultas	0.000721830755800863	0.00442336900918082	0.000361372855477961
Visa_madelantopesos	0.00066787209990313	0.000668215677761875	0.00177072699184201
Visa_Finiciomora	0.000580498103464176	0.00764979576662054	0.00101184399533829
cseguro_vida	0.000527051225153843	0.00381927646936916	0.000668539782634227
Master_delinquency	0.00050199272450946	0.00123463836894216	0.00123770203001202
Master_msaldodolares	0.000488848737908187	0.00118404102548161	0.00126480499417286
mcheques_emitidos	0.000416666388893429	0.00529341138562306	0.000415578783799655
Master_cadelantosefectivo	0.000413657435507021	0.000386753830908288	0.00159907488548998
Master_Finiciomora	0.000391650173306352	0.0083221207362967	0.000668539782634227
cseguro_accidentes_personales	0.000347122211646642	0.002286326345513	0.000858260531760157
ctarjeta_visa	0.000300422373181476	0.00080153298709177	0.000189720749125929
mttarjeta_master_debitos_automaticos	0.000278530795942324	0.0035793335962682	0.000840191888986259
cseguro_auto	0.000277852094777768	0.00515246887426501	0.000397510141025757
matm_other	0.000272903156641679	0.00212654926968269	0.000876329174534055
minversion1_pesos	0.00025032980757789	0.00418206544815915	0.000352338534091012
mtarjeta_visa_descuentos	0.000227619902338557	0.00365197302850353	0.00055109360460389
cplazo_fijo	0.000217888025442138	0.00222492974115989	0.000171652106352031
ccajas_extracciones	0.000199068523028357	0.00513790445171599	0.000397510141025757
mcaja_ahorro_adicional	0.00017174649240724	0.00500680773613398	0.000451716069347451
mcheques_depositados	0.000169292115483575	0.00277556562169172	0.000234892356060675
ccajas_depositos	0.000150906673417122	0.00304464069842933	0.000234892356060675
ctransferencias_emitidas	0.000124690235635013	0.00303707870889538	0.000316201248543216
ccomisiones_otras	0.000113758770112692	0.000431106091806106	0.000198755070512878
ctarjeta_visa_debitos_automaticos	0.000111047063659544	0.00345588283368493	0.000316201248543216
cextraccion_autoservicio	9.03871962780457e-05	0.000989091774201599	0.000126480499417286
ctransferencias_recibidas	7.82317775675835e-05	0.00118844886748709	0.00018068642773898
cpagomiscuentas	7.73160110757214e-05	0.00308955119642014	0.000252960998834573
ccajas_otras	7.47384011999971e-05	0.000708750599707248	6.32402497086431e-05
mforex_sell	7.44935113497142e-05	0.00209167708369788	0.000316201248543216
ctarjeta_debito	6.61442968224014e-05	0.00170450127640515	0.000189720749125929
ccallcenter_transacciones	5.76312591917612e-05	0.00166070221479245	0.000153583463578133
mtarjeta_master_descuentos	5.71846711766458e-05	0.00286016217099896	0.000252960998834573
catm_trx	5.63246599934032e-05	0.000279986488829547	4.51716069347451e-05
ccheques_emitidos	4.97075687213178e-05	0.000705537797701239	6.32402497086431e-05
cinversion1	4.23484006969221e-05	0.00127000246088279	9.93775352564392e-05
cinversion2	2.49721428869562e-05	0.000351495532933285	3.61372855477961e-05
ccheques_depositados	2.30988987394992e-05	0.000571587403846881	4.51716069347451e-05
ctarjeta_master_transacciones	1.64864814195452e-05	0.000363925124416306	7.22745710955922e-05
cprestamos_hipotecarios	1.5905634095683e-05	0.000117101565324205	9.03432138694902e-06
mprestamos_hipotecarios	1.521613841454e-05	0.000117101565324205	9.03432138694902e-06
cprestamos_prendarios	1.04626383464459e-05	0.000117101565324205	9.03432138694902e-06
ccuenta_debitos_automaticos	7.04953542740548e-06	0.000463003572181468	3.61372855477961e-05
ccajeros_propios_descuentos	5.45418297603551e-06	0.000351304695972615	2.71029641608471e-05
cforex	5.29572198711487e-06	0.000331398277898494	2.71029641608471e-05
mcajeros_propios_descuentos	3.32672696721764e-06	0.00023420313064841	1.8068642773898e-05
catm_trx_other	2.64769828142233e-06	2.15306313264399e-06	9.03432138694902e-06
