Feature	Gain	Cover	Frequency
mttarjeta_visa_debitos_automaticos	0.00480434872972891	0.0115389031864866	0.0146198227900268
mcaja_ahorro_dolares	0.00419621276342693	0.0113387602147692	0.0117041005563569
Master_msaldototal	0.00413427956174259	0.00754342363525238	0.0107253245415207
mpagomiscuentas	0.00376238859283239	0.0116822750536508	0.0106016896764888
Visa_mpagosdolares	0.00341403127481221	0.00358004875941205	0.00698536987430455
Master_mconsumototal	0.00324881055642697	0.00687007724837767	0.0104780548114568
Master_mconsumospesos	0.00316493150479383	0.00655493604120056	0.0104368431897795
Visa_fultimo_cierre	0.00310207010548032	0.00490326906849944	0.00619204615701628
ccaja_seguridad	0.00294084055216764	0.00966141003579458	0.000546053987224397
Master_cconsumos	0.00285422013355569	0.00717562020166339	0.00760354419946425
mcomisiones_mantenimiento	0.00275867349182034	0.0121433978749915	0.00157634452915722
mplazo_fijo_dolares	0.00265309512538682	0.0157398125308279	0.00181331135380177
cpayroll_trx	0.00248691810696275	0.00199386063074051	0.000113331959612611
tmobile_app	0.00239613484715554	0.0079605810980959	0.00206058108386565
ctarjeta_visa	0.00224245875673604	0.00155304645887324	0.000381207500515145
Visa_mpagado	0.00221351359128731	0.00576067023231385	0.00558417473727591
matm	0.00190561750363897	0.00385525204488497	0.00525448176385741
Master_mconsumosdolares	0.00178966169897952	0.00199449347006989	0.00664537399546672
mtarjeta_master_consumo	0.00168702391092597	0.00264067582952786	0.00305996290954049
Master_mpagosdolares	0.00165086836540758	0.00326291042727475	0.00611992581908098
Master_madelantodolares	0.00142074425777684	0.00171193719429371	0.00652173913043478
ccaja_ahorro	0.00138283681270835	0.00849719203868212	0.0004739336492891
ctarjeta_debito_transacciones	0.00117174044232364	0.00499205100970326	0.00415207088398929
cproductos	0.00117019164794814	0.00618542253002652	0.000484236554708428
Visa_msaldodolares	0.00109172993900262	0.00460402780642609	0.00264784669276736
Master_mpagado	0.000989770052701719	0.00300756376318285	0.002699361219864
Visa_madelantodolares	0.000935085730845016	0.00130248766870702	0.00344117041005564
mprestamos_prendarios	0.000906296430335798	0.00964285475942391	0.000618174325159695
ccomisiones_otras	0.000801029306165857	0.00267333857842318	0.000453327838450443
ccajas_otras	0.000776750107565511	0.00597588557534051	0.000350298784257161
Master_madelantopesos	0.000775294307258055	0.000858305601457546	0.00347207912631362
cprestamos_personales	0.000718659367040155	0.00538945675219986	0.000391510405934474
ccomisiones_mantenimiento	0.00064495857838235	0.00455167799436669	0.000288481351741191
Master_delinquency	0.000597552295889905	0.00172264816206322	0.00147331547496394
Visa_madelantopesos	0.000579367470340814	0.000614620689962444	0.00193694621883371
Visa_delinquency	0.00055109426122717	0.00108016365942199	0.0012775602719967
minversion1_pesos	0.000464050312998948	0.00651028653723188	0.000432722027611787
minversion2	0.000458081638323676	0.00765099373312258	0.000504842365547084
mttarjeta_master_debitos_automaticos	0.000455649865044691	0.00284364273708335	0.00106119925819081
internet	0.000439175617649846	0.00410195810616228	0.000453327838450443
Visa_cadelantosefectivo	0.000425959458451703	0.000544630147820606	0.000937564393158871
mcheques_emitidos	0.000416595235880395	0.00617722994999213	0.000381207500515145
Master_msaldodolares	0.000372611571006993	0.000872426997210359	0.00111271378528745
matm_other	0.000319970618850065	0.00129528993193424	0.00120543993406141
Master_cadelantosefectivo	0.000308075518078983	0.000465235514065048	0.00166907067793118
cseguro_accidentes_personales	0.000306162475839905	0.00258166613690691	0.00064908304141768
mcaja_ahorro_adicional	0.000271659851254667	0.00530817103889313	0.00041211621677313
mforex_sell	0.000242588820128201	0.00169749117752263	0.000484236554708428
Visa_Finiciomora	0.000223233859043172	0.00506817158681984	0.000484236554708428
ccajas_consultas	0.00021833010554841	0.00331974809630228	0.000195755202967237
cseguro_vida	0.00021314805559772	0.00395820535287967	0.000226663919225222
cseguro_auto	0.000211006722929885	0.00480276071751598	0.000267875540902535
ctransferencias_recibidas	0.000205920306041948	0.00169667581039391	0.000298784257160519
cprestamos_hipotecarios	0.000195560140921614	0.00332498818904952	0.000185452297547909
cextraccion_autoservicio	0.000185699356265053	0.000699235008445878	7.21203379352978e-05
Master_Finiciomora	0.000148904912499998	0.0036986330844049	0.000226663919225222
ccajas_extracciones	0.00014799062412135	0.00304522056421815	0.00017514939212858
ctransferencias_emitidas	0.00013393335681649	0.00305211809330423	0.000257572635483206
mprestamos_hipotecarios	0.000128469351323508	0.00203293760104842	0.000144240675870596
ctarjeta_debito	0.000127180411442457	0.00362205933482098	0.00023696682464455
cpagomiscuentas	8.90831694427802e-05	0.00219408428088959	0.000144240675870596
cplazo_fijo	8.78522949815782e-05	0.000184721566058307	1.03029054193283e-05
mtarjeta_visa_descuentos	8.60502853375009e-05	0.00153793193642119	0.000247269730063878
cinversion1	5.28790996727625e-05	0.00109674927583049	6.18174325159695e-05
catm_trx	5.08622324029357e-05	6.09911777906079e-05	4.1211621677313e-05
mtarjeta_master_descuentos	5.00326458967413e-05	0.00139034304768597	0.000113331959612611
mcheques_depositados	4.36282088751402e-05	0.00101503613849208	9.27261487739542e-05
ctarjeta_visa_debitos_automaticos	2.97965449679536e-05	0.00139307676863473	9.27261487739542e-05
cseguro_vivienda	2.40989489056274e-05	9.95930417786087e-06	2.06058108386565e-05
ctarjeta_master_transacciones	2.01815432372196e-05	1.03241690473909e-05	2.06058108386565e-05
ccheques_emitidos	1.79697588052794e-05	0.000347691235143055	2.06058108386565e-05
ctarjeta_master	1.72217798106018e-05	8.77966343998524e-05	6.18174325159695e-05
cinversion2	1.40576095895425e-05	0.000184721566058307	1.03029054193283e-05
ccallcenter_transacciones	6.99432614168293e-06	5.21384841579708e-05	1.03029054193283e-05
cprestamos_prendarios	5.66560217607769e-06	0.000174644581993096	1.03029054193283e-05
ccuenta_debitos_automaticos	3.03183095725457e-06	0.000180369126788744	1.03029054193283e-05
